0.6863315105438232, 0.6594006419181824, 0.5650245547294617, 0.6882983446121216, 0.6724321842193604, 0.6487540602684021, 0.6848058700561523, 0.6752839088439941, 0.7014190554618835, 0.691811203956604
0.8065243363380432, 0.7852193117141724, 0.7061412930488586, 0.8093985319137573, 0.7946793437004089, 0.7766302824020386, 0.8127110600471497, 0.7988501787185669, 0.8194485306739807, 0.8125322461128235
0.6803508400917053, 0.6520562171936035, 0.5530092120170593, 0.6829995512962341, 0.6653864979743958, 0.6408854722976685, 0.6820990443229675, 0.6691110134124756, 0.6968828439712524, 0.6868816018104553
0.8272694945335388, 0.8072168231010437, 0.7310788631439209, 0.8298978805541992, 0.8161813020706177, 0.7990725040435791, 0.8324971199035645, 0.8199948668479919, 0.839322566986084, 0.8328074812889099
0.8913243412971497, 0.8750828504562378, 0.8135753870010376, 0.8946259617805481, 0.8814654350280762, 0.8684242963790894, 0.9011363387107849, 0.8864044547080994, 0.9020589590072632, 0.8974223732948303
0.7920326590538025, 0.7695279717445374, 0.6856495141983032, 0.7945928573608398, 0.7798636555671692, 0.7604554891586304, 0.7959451675415039, 0.7835327386856079, 0.8053217530250549, 0.7977657318115234
0.7576069235801697, 0.7316744327545166, 0.6379973888397217, 0.7613074779510498, 0.7430314421653748, 0.7212967276573181, 0.7660428881645203, 0.7483243346214294, 0.7736998200416565, 0.7652056217193604
0.7929744124412537, 0.770311176776886, 0.6863278746604919, 0.7958403825759888, 0.7805179953575134, 0.7611766457557678, 0.7985228300094604, 0.7846280932426453, 0.8065913319587708, 0.7991217374801636
0.7759252786636353, 0.7513470649719238, 0.6617096066474915, 0.7795035243034363, 0.7620638608932495, 0.7414781451225281, 0.7843411564826965, 0.767208456993103, 0.7911734580993652, 0.7832079529762268
0.7500442862510681, 0.72389817237854, 0.6288636922836304, 0.7530725598335266, 0.7358646988868713, 0.7134451270103455, 0.7548739910125732, 0.7401425242424011, 0.7656994462013245, 0.7567968964576721
